batch_id,input_symbol,input_company_name,dependency_name,dependency_type,upstream_or_downstream,related_industry,related_commodity_or_macro_factor,importance,expected_sign,expected_lag_days_min,expected_lag_days_max,mechanism,evidence_type,source,confidence,provenance_type
ind_nifty500,AFFLE,Affle 3i Ltd.,cloud and software ecosystems,software,upstream,cloud and enterprise software,,medium,mixed,0,180,Partner ecosystems shape delivery capability and demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AFFLE,Affle 3i Ltd.,global enterprise IT,customer_industry,downstream,global enterprise IT,,high,positive,0,180,Enterprise technology budgets and deal ramp-ups drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AFFLE,Affle 3i Ltd.,industry technology buyers,customer_industry,downstream,industry technology buyers,,medium,positive,0,180,Customer capex and transformation programs influence project conversion.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AIAENG,AIA Engineering Ltd.,"steel, copper, electronics and bought-out components",raw_material,upstream,metals and electrical components,,high,negative,0,180,Input cost inflation can affect project margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AIAENG,AIA Engineering Ltd.,project execution labor and subcontractors,labour,upstream,engineering and construction services,,medium,negative,0,180,Execution availability and cost influence delivery timelines.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AIAENG,AIA Engineering Ltd.,industrial and infrastructure capex,customer_industry,downstream,industrial and infrastructure capex,,high,positive,0,365,Private and public capex drives orders and execution.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AIAENG,AIA Engineering Ltd.,government and regulated utilities,customer_industry,downstream,government and regulated utilities,,medium,positive,0,365,Tender awards and utility capex influence order inflow.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AIIL,Authum Investment & Infrastructure Ltd.,"steel, copper, electronics and bought-out components",raw_material,upstream,metals and electrical components,,high,negative,0,180,Input cost inflation can affect project margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AIIL,Authum Investment & Infrastructure Ltd.,project execution labor and subcontractors,labour,upstream,engineering and construction services,,medium,negative,0,180,Execution availability and cost influence delivery timelines.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AIIL,Authum Investment & Infrastructure Ltd.,industrial and infrastructure capex,customer_industry,downstream,industrial and infrastructure capex,,high,positive,0,365,Private and public capex drives orders and execution.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AIIL,Authum Investment & Infrastructure Ltd.,government and regulated utilities,customer_industry,downstream,government and regulated utilities,,medium,positive,0,365,Tender awards and utility capex influence order inflow.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AMBUJACEM,Ambuja Cements Ltd.,"steel, copper, electronics and bought-out components",raw_material,upstream,metals and electrical components,,high,negative,0,180,Input cost inflation can affect project margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AMBUJACEM,Ambuja Cements Ltd.,project execution labor and subcontractors,labour,upstream,engineering and construction services,,medium,negative,0,180,Execution availability and cost influence delivery timelines.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AMBUJACEM,Ambuja Cements Ltd.,industrial and infrastructure capex,customer_industry,downstream,industrial and infrastructure capex,,high,positive,0,365,Private and public capex drives orders and execution.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AMBUJACEM,Ambuja Cements Ltd.,government and regulated utilities,customer_industry,downstream,government and regulated utilities,,medium,positive,0,365,Tender awards and utility capex influence order inflow.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANANDRATHI,Anand Rathi Wealth Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANANDRATHI,Anand Rathi Wealth Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANANDRATHI,Anand Rathi Wealth Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANANDRATHI,Anand Rathi Wealth Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANGELONE,Angel One Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANGELONE,Angel One Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANGELONE,Angel One Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANGELONE,Angel One Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANTHEM,Anthem Biosciences Ltd.,"APIs, KSMs, medical supplies and consumables",raw_material,upstream,pharma intermediates and healthcare supplies,,high,negative,0,120,Input availability and compliance influence margins and supply reliability.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANTHEM,Anthem Biosciences Ltd.,regulatory approvals and quality systems,regulation,upstream,healthcare regulators,,high,mixed,0,365,Approvals enable launches and capacity use; observations can disrupt supply.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANTHEM,Anthem Biosciences Ltd.,domestic healthcare demand,customer_industry,downstream,domestic healthcare demand,,high,positive,0,120,"Healthcare access, prescriptions and patient volumes support revenue.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANTHEM,Anthem Biosciences Ltd.,regulated export or institutional markets,customer_industry,downstream,regulated export or institutional markets,,medium,mixed,0,180,Approvals and tender flows can lift revenue while pricing pressure can offset volume.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANURAS,Anupam Rasayan India Ltd.,"petrochemical feedstocks, solvents and energy",raw_material,upstream,petrochemicals and energy,,high,negative,0,90,Feedstock and energy inflation affects gross margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANURAS,Anupam Rasayan India Ltd.,environmental and product approvals,regulation,upstream,chemical regulators,,high,mixed,0,365,Approvals and environmental compliance shape operating continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANURAS,Anupam Rasayan India Ltd.,industrial manufacturing,customer_industry,downstream,industrial manufacturing,,high,positive,0,120,Industrial production drives chemical demand.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ANURAS,Anupam Rasayan India Ltd.,agriculture and regulated end-markets,customer_industry,downstream,agriculture and regulated end-markets,,medium,positive,0,180,Seasonal and regulated demand affects volumes and mix.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,"APIs, KSMs, medical supplies and consumables",raw_material,upstream,pharma intermediates and healthcare supplies,,high,negative,0,120,Input availability and compliance influence margins and supply reliability.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,regulatory approvals and quality systems,regulation,upstream,healthcare regulators,,high,mixed,0,365,Approvals enable launches and capacity use; observations can disrupt supply.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,domestic healthcare demand,customer_industry,downstream,domestic healthcare demand,,high,positive,0,120,"Healthcare access, prescriptions and patient volumes support revenue.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,regulated export or institutional markets,customer_industry,downstream,regulated export or institutional markets,,medium,mixed,0,180,Approvals and tender flows can lift revenue while pricing pressure can offset volume.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,APTUS,Aptus Value Housing Finance India Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,APTUS,Aptus Value Housing Finance India Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,APTUS,Aptus Value Housing Finance India Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,APTUS,Aptus Value Housing Finance India Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ASAHIINDIA,Asahi India Glass Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ASAHIINDIA,Asahi India Glass Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ASAHIINDIA,Asahi India Glass Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ASAHIINDIA,Asahi India Glass Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ASHOKLEY,Ashok Leyland Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ASHOKLEY,Ashok Leyland Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ASHOKLEY,Ashok Leyland Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ASHOKLEY,Ashok Leyland Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ATHERENERG,Ather Energy Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ATHERENERG,Ather Energy Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ATHERENERG,Ather Energy Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,ATHERENERG,Ather Energy Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AUBANK,AU Small Finance Bank Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AUBANK,AU Small Finance Bank Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AUBANK,AU Small Finance Bank Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AUBANK,AU Small Finance Bank Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AWL,AWL Agri Business Ltd.,"commodities, packaging and merchandise",raw_material,upstream,"agri, chemical, textile and packaging suppliers",,high,negative,0,90,Commodity and packaging inflation affects gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AWL,AWL Agri Business Ltd.,"advertising, logistics and retail occupancy",other,upstream,"media, logistics and retail real estate",,medium,negative,0,120,Brand and channel costs influence operating margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AWL,AWL Agri Business Ltd.,Indian household consumption,customer_industry,downstream,Indian household consumption,,high,positive,0,90,"Household income, pricing and distribution reach drive demand.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AWL,AWL Agri Business Ltd.,retail and e-commerce channels,customer_industry,downstream,retail and e-commerce channels,,medium,positive,0,120,Channel expansion and inventory availability support revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AXISBANK,Axis Bank Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AXISBANK,Axis Bank Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AXISBANK,Axis Bank Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,AXISBANK,Axis Bank Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJ-AUTO,Bajaj Auto Ltd.,"steel, aluminium, rubber and components",raw_material,upstream,"metals, rubber and auto components",,high,negative,0,120,Commodity and component costs affect gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJ-AUTO,Bajaj Auto Ltd.,electronics and logistics,component,upstream,electronics and logistics,,medium,negative,0,180,Supply availability affects production continuity.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJ-AUTO,Bajaj Auto Ltd.,Indian auto demand,customer_industry,downstream,Indian auto demand,,high,positive,0,120,"Consumer income, financing and fleet demand drive volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJ-AUTO,Bajaj Auto Ltd.,OEM production and replacement market,customer_industry,downstream,OEM production and replacement market,,high,positive,0,180,OEM production schedules and replacement cycles affect revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJFINSV,Bajaj Finserv Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJFINSV,Bajaj Finserv Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJFINSV,Bajaj Finserv Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJFINSV,Bajaj Finserv Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJHFL,Bajaj Housing Finance Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJHFL,Bajaj Housing Finance Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJHFL,Bajaj Housing Finance Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJHFL,Bajaj Housing Finance Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJFINANCE,Bajaj Finance Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJFINANCE,Bajaj Finance Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJFINANCE,Bajaj Finance Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BAJFINANCE,Bajaj Finance Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BALRAMCHIN,Balrampur Chini Mills Ltd.,"commodities, packaging and merchandise",raw_material,upstream,"agri, chemical, textile and packaging suppliers",,high,negative,0,90,Commodity and packaging inflation affects gross margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BALRAMCHIN,Balrampur Chini Mills Ltd.,"advertising, logistics and retail occupancy",other,upstream,"media, logistics and retail real estate",,medium,negative,0,120,Brand and channel costs influence operating margin.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BALRAMCHIN,Balrampur Chini Mills Ltd.,Indian household consumption,customer_industry,downstream,Indian household consumption,,high,positive,0,90,"Household income, pricing and distribution reach drive demand.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BALRAMCHIN,Balrampur Chini Mills Ltd.,retail and e-commerce channels,customer_industry,downstream,retail and e-commerce channels,,medium,positive,0,120,Channel expansion and inventory availability support revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANDHANBNK,Bandhan Bank Ltd.,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANDHANBNK,Bandhan Bank Ltd.,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANDHANBNK,Bandhan Bank Ltd.,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANDHANBNK,Bandhan Bank Ltd.,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANKBARODA,Bank of Baroda,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANKBARODA,Bank of Baroda,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANKBARODA,Bank of Baroda,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANKBARODA,Bank of Baroda,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANKINDIA,Bank of India,"raw materials, energy and logistics",raw_material,upstream,industrial suppliers and logistics,,medium,negative,0,120,Input and freight costs influence margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANKINDIA,Bank of India,skilled labor and services,labour,upstream,labor and service providers,,medium,negative,0,120,Labor and service availability affects execution and cost.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANKINDIA,Bank of India,industry end-market demand,customer_industry,downstream,industry end-market demand,,high,positive,0,180,End-market demand and utilisation drive revenue.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BANKINDIA,Bank of India,channel or institutional customers,customer_industry,downstream,channel or institutional customers,,medium,positive,0,180,"Distribution, tender or institutional demand affects volumes.",inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BDL,Bharat Dynamics Ltd.,"steel, copper, electronics and bought-out components",raw_material,upstream,metals and electrical components,,high,negative,0,180,Input cost inflation can affect project margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BDL,Bharat Dynamics Ltd.,project execution labor and subcontractors,labour,upstream,engineering and construction services,,medium,negative,0,180,Execution availability and cost influence delivery timelines.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BDL,Bharat Dynamics Ltd.,industrial and infrastructure capex,customer_industry,downstream,industrial and infrastructure capex,,high,positive,0,365,Private and public capex drives orders and execution.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BDL,Bharat Dynamics Ltd.,government and regulated utilities,customer_industry,downstream,government and regulated utilities,,medium,positive,0,365,Tender awards and utility capex influence order inflow.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BEL,Bharat Electronics Ltd.,"steel, copper, electronics and bought-out components",raw_material,upstream,metals and electrical components,,high,negative,0,180,Input cost inflation can affect project margins.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BEL,Bharat Electronics Ltd.,project execution labor and subcontractors,labour,upstream,engineering and construction services,,medium,negative,0,180,Execution availability and cost influence delivery timelines.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
ind_nifty500,BEL,Bharat Electronics Ltd.,industrial and infrastructure capex,customer_industry,downstream,industrial and infrastructure capex,,high,positive,0,365,Private and public capex drives orders and execution.,inferred_from_industry,"NSE classification, annual-report source inventory and sector value-chain mapping",0.6,inferred
